3.263733314797385, 2.0514015080646977, -1, 
3.253170103034046, 2.049904470441701, -1, 
3.292782147146565, 2.0521505208393362, -1, 
3.2848597383240614, 2.0513484893543366, -1, 
3.3007045559690686, 2.0499054583679808, -1, 
3.3244717824365804, 2.052792672921352, -1, 
3.3561614177265957, 2.053354638320306, -1, 
3.374647038312438, 2.0539163292952933, -1, 
3.3957734618391147, 2.054237515105888, -1, 
3.3957734618391147, 2.053756395007516, -1, 
3.4195406883066264, 2.0550398758996478, -1, 
3.4512303235966417, 2.0556820279816637, -1, 
3.482919958886657, 2.0564845534298035, -1, 
3.4749975500641535, 2.0560032686770517, -1, 
3.506687185354169, 2.0568057941251916, -1, 
3.506687185354169, 2.0563246740268197, -1, 
3.5330952147625156, 2.057822040958577, -1, 
3.522532002999177, 2.0572872435323237, -1, 
3.562144047111696, 2.0584106803670914, -1, 
3.5542216382891922, 2.0577690222482152, -1, 
3.593833682401711, 2.0588122723999214, -1, 
3.6255233176917265, 2.0592138644327513, -1, 
3.6572129529817428, 2.060016389880891, -1, 
3.6572129529817428, 2.0594550830994574, -1, 
3.688902588271758, 2.060417981913721, -1, 
3.6809801794492536, 2.059856510477907, -1, 
3.7205922235617734, 2.061140320678799, -1, 
3.744359450029285, 2.0616219347403106, -1, 
3.770767479437631, 2.062638181573696, -1, 
3.7602042676742924, 2.0621033841474428, -1, 
3.8024571147276465, 2.0632803336557117, -1, 
3.7918939029643077, 2.0627455362294587, -1, 
3.834146750017662, 2.0639224857377276, -1, 
3.823583538254323, 2.0633876883114746, -1, 
3.863195582366843, 2.064591311829304, -1, 
3.8816812029526853, 2.0652064605929996, -1, 
3.9107300353018655, 2.065875286684576, -1, 
3.902807626479362, 2.0653138152487625, -1, 
3.9292156558877087, 2.0664369776595635, -1, 
3.960905291177724, 2.0670791297415794, -1, 
3.9503420794143853, 2.06643741673791, -1, 
3.9925949264677394, 2.067774739612303, -1, 
3.9820317147044006, 2.06723994218605, -1, 
4.02164375881692, 2.068684125753066, -1, 
4.02164375881692, 2.0681228189716316, -1, 
4.05597419704777, 2.069379790508583, -1, 
4.045410985284431, 2.0688449930823296, -1, 
4.077100620574447, 2.0699682652627174, -1, 
4.077100620574447, 2.0694871451643455, -1, 
4.100867847041958, 2.0704498793242294, -1, 
4.119353467627801, 2.070984841404863, -1, 
4.140479891154477, 2.071573316158997, -1, 
4.140479891154477, 2.0710921960606252, -1, 
4.166887920562824, 2.0722688162601344, -1, 
4.195936752912004, 2.073017829034773, -1, 
4.230267191142855, 2.0738204093677064, -1, 
4.219703979379516, 2.073339069730161, -1, 
4.259316023492035, 2.0746228799310527, -1, 
4.277801644077878, 2.075425130955226, -1, 
4.3068504764270585, 2.0760672281524486, -1, 
4.298928067604555, 2.0754255700335724, -1, 
4.341180914657909, 2.0770301818515056, -1, 
4.33061770289457, 2.0765488422139606, -1, 
4.372870549947924, 2.0773515872012736, -1, 
4.362307338184586, 2.076709874197604, -1, 
4.4019193822971046, 2.0779936843984963, -1, 
4.393996973474601, 2.0773520262796206, -1, 
4.420405002882948, 2.0786890198452532, -1, 
4.452094638172963, 2.079331171927269, -1, 
4.441531426409624, 2.078796374501016, -1, 
4.4837842734629785, 2.0802406129528253, -1, 
4.47322106169964, 2.079598899949156, -1, 
4.512833105812159, 2.0809628968331095, -1, 
4.504910696989655, 2.080241052031172, -1, 
4.531318726398001, 2.081578045596805, -1, 
4.552445149924678, 2.0821665203509396, -1, 
4.552445149924678, 2.0816854002525678, -1, 
